Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Date,Day_Type_Description,Year,Month_of_Year,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type_Description,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2020S002356    ,Horta-Guinardó,el Carmel,Llobregós,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,17:00:00,Unknown,Car,Female,46,Driver,In crossing regulated by traffic lights,Unknown,Unknown,Uninjured,429702.44,4586509.0,2.15758248,41.425220002
2020S002357    ,Grŕcia,el Coll,Sant Mariŕ,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,18:00:00,Unknown,Motorcycle,Female,38,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,428951.7,4585713.25,2.14869241,41.417986922
2020S002358    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,19:00:00,Unknown,Car,Female,39,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429165.67,4583133.11,2.15155471,41.394767467
2020S002358    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,19:00:00,Unknown,"Camió rígid > 3,5 tones",Male,48,Driver,Unknown,Unknown,On a mission,Uninjured,429165.67,4583133.11,2.15155471,41.394767467
2020S002358    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,19:00:00,Unknown,Car,Male,37,Driver,Unknown,Unknown,Unknown,Uninjured,429165.67,4583133.11,2.15155471,41.394767467
2020S002359    ,Horta-Guinardó,el Guinardó,Mare de Déu de Montserrat,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,15:00:00,Unknown,Motorcycle,Male,46,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,430980.88,4585925.48,2.17294743,41.420075359
2020S002360    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,20:00:00,Unknown,Car,Female,27,Driver,Unknown,Unknown,Unknown,Uninjured,425960.02,4582013.56,2.11334992,41.384395273
2020S002360    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,20:00:00,Unknown,Motorcycle,Male,30,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,425960.02,4582013.56,2.11334992,41.384395273
2020S002361    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,21:00:00,Unknown,Motorcycle,Male,30,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,429118.45,4581153.66,2.15122164,41.376935076
2020S002361    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Friday,2020-05-29,Laboral,2020,5,May,29,Afternoon,21:00:00,Unknown,Motorcycle,Female,27,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429118.45,4581153.66,2.15122164,41.376935076
2020S002362    ,Eixample,la Dreta de l'Eixample,Sant Joan,Friday,2020-05-29,Laboral,2020,5,May,29,Night,22:00:00,Unknown,Car,Male,40,Passenger,Unknown,Unknown,Unknown,Uninjured,430875.83,4583386.06,2.17198069,41.397194607
2020S002362    ,Eixample,la Dreta de l'Eixample,Sant Joan,Friday,2020-05-29,Laboral,2020,5,May,29,Night,22:00:00,Unknown,Car,Male,46,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,430875.83,4583386.06,2.17198069,41.397194607
2020S002363    ,Sant Martí,la Vila Olímpica del Poblenou,Icŕria,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,06:00:00,Unknown,Motorcycle,Male,45,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432827.63,4582583.12,2.19541588,41.390128237
2020S002363    ,Sant Martí,la Vila Olímpica del Poblenou,Icŕria,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,06:00:00,Unknown,Car,Male,32,Driver,Unknown,Unknown,Taxi,Uninjured,432827.63,4582583.12,2.19541588,41.390128237
2020S002364    ,Sants-Montjuďc,la Marina del Prat Vermell,A Zona Franca,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,09:00:00,Unknown,Bicicleta,Male,53,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,428591.3,4577401.11,2.14536022,41.343090412
2020S002364    ,Sants-Montjuďc,la Marina del Prat Vermell,A Zona Franca,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,09:00:00,Unknown,Car,Female,39,Driver,Unknown,Unknown,Unknown,Uninjured,428591.3,4577401.11,2.14536022,41.343090412
2020S002365    ,Sarriŕ-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Església,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,13:00:00,Unknown,Car,Male,21,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,425442.47,4585819.22,2.10669173,41.418623229
2020S002365    ,Sarriŕ-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Església,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,13:00:00,Unknown,Car,Male,19,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,425442.47,4585819.22,2.10669173,41.418623229
2020S002365    ,Sarriŕ-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Església,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,13:00:00,Unknown,Car,Female,19,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,425442.47,4585819.22,2.10669173,41.418623229
2020S002365    ,Sarriŕ-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Església,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,13:00:00,Unknown,Car,Female,19,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,425442.47,4585819.22,2.10669173,41.418623229
2020S002366    ,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,15:00:00,Unknown,Motorcycle,Male,31,Driver,Unknown,Unknown,On a mission,Minor injury: Medical assistance at accident site,430142.33,4583396.68,2.1632059,41.397226834
2020S002366    ,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,15:00:00,Unknown,Car,Male,28,Driver,Unknown,Unknown,Unknown,Uninjured,430142.33,4583396.68,2.1632059,41.397226834
2020S002367    ,Unknown,Unknown,Unknown,Saturday,2020-05-30,Laboral,2020,5,May,30,Morning,12:00:00,Unknown,Car,Male,21,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,-1.0,-1.0,-1.4885764,-9.019e-06
2020S002368    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Provençals,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,15:00:00,Unknown,Motorcycle,Male,32,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,434358.08,4584060.53,2.21355992,41.403561378
2020S002368    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Provençals,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,15:00:00,Unknown,Motorcycle,Male,34,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,434358.08,4584060.53,2.21355992,41.403561378
2020S002368    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Provençals,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,15:00:00,Unknown,Motorcycle,Female,30,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434358.08,4584060.53,2.21355992,41.403561378
2020S002369    ,Eixample,la Dreta de l'Eixample,Provença,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,16:00:00,Unknown,Motorcycle,Male,54,Driver,Unknown,Unknown,Unknown,Uninjured,429956.87,4583067.91,2.16102561,41.394249571
2020S002369    ,Eixample,la Dreta de l'Eixample,Provença,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,16:00:00,Unknown,Veh. mobilitat personal amb motor,Male,24,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429956.87,4583067.91,2.16102561,41.394249571
2020S002370    ,Sarriŕ-Sant Gervasi,Sarriŕ,Augusta,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,17:00:00,Unknown,Motorcycle,Male,19,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,426858.74,4583667.33,2.12389767,41.399372344
2020S002370    ,Sarriŕ-Sant Gervasi,Sarriŕ,Augusta,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,17:00:00,Unknown,Motorcycle,Male,50,Driver,Unknown,Unknown,Unknown,Serious injury: Hospitalization over 24 hours,426858.74,4583667.33,2.12389767,41.399372344
2020S002370    ,Sarriŕ-Sant Gervasi,Sarriŕ,Augusta,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,17:00:00,Unknown,Car,Female,23,Driver,Unknown,Unknown,In transit (commuting),Uninjured,426858.74,4583667.33,2.12389767,41.399372344
2020S002371    ,Les Corts,Pedralbes,Esplugues,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,19:00:00,Unknown,Furgoneta,Male,22,Driver,Unknown,Unknown,Unknown,Uninjured,425600.1,4582636.92,2.10896914,41.389976376
2020S002371    ,Les Corts,Pedralbes,Esplugues,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,19:00:00,Unknown,Car,Female,27,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,425600.1,4582636.92,2.10896914,41.389976376
2020S002371    ,Les Corts,Pedralbes,Esplugues,Saturday,2020-05-30,Laboral,2020,5,May,30,Afternoon,19:00:00,Unknown,Car,Male,26,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,425600.1,4582636.92,2.10896914,41.389976376
2020S002372    ,Sant Martí,el Poblenou,Diagonal,Saturday,2020-05-30,Laboral,2020,5,May,30,Night,22:00:00,Desobeir el senyal del semŕfor,Tren o tramvia,Male,46,Driver,In crossing regulated by traffic lights,Unknown,On a mission,Uninjured,433450.82,4584469.06,2.20266185,41.407166269
2020S002372    ,Sant Martí,el Poblenou,Diagonal,Saturday,2020-05-30,Laboral,2020,5,May,30,Night,22:00:00,Desobeir el senyal del semŕfor,Tren o tramvia,Male,33,Pedestrian,In crossing regulated by traffic lights,Leisure and entertainment,Unknown,Minor injury: Hospitalization up to 24 hours,433450.82,4584469.06,2.20266185,41.407166269
2020S002373    ,Grŕcia,la Vila de Grŕcia,Astúries,Sunday,2020-05-31,Laboral,2020,5,May,31,Night,01:00:00,Unknown,Bicicleta,Male,38,Driver,Unknown,Unknown,Unknown,Uninjured,429478.52,4584139.14,2.15517938,41.403855933
2020S002373    ,Grŕcia,la Vila de Grŕcia,Astúries,Sunday,2020-05-31,Laboral,2020,5,May,31,Night,01:00:00,Unknown,Ciclomotor,Male,23,Driver,Unknown,Unknown,Unknown,Uninjured,429478.52,4584139.14,2.15517938,41.403855933
2020S002373    ,Grŕcia,la Vila de Grŕcia,Astúries,Sunday,2020-05-31,Laboral,2020,5,May,31,Night,01:00:00,Unknown,Ciclomotor,Female,20,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429478.52,4584139.14,2.15517938,41.403855933
2020S002374    ,Sant Andreu,la Sagrera,Gran de la Sagrera,Sunday,2020-05-31,Laboral,2020,5,May,31,Morning,09:00:00,Unknown,Autobús articulat,Male,52,Driver,Unknown,Unknown,Urban bus,Uninjured,432515.39,4586151.25,2.1912834,41.422239224
2020S002374    ,Sant Andreu,la Sagrera,Gran de la Sagrera,Sunday,2020-05-31,Laboral,2020,5,May,31,Morning,09:00:00,Unknown,Autobús articulat,Female,86,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,432515.39,4586151.25,2.1912834,41.422239224
2020S002375    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Alfons XII,Monday,2020-06-08,Laboral,2020,6,June,8,Morning,10:00:00,Unknown,Motorcycle,Male,53,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,428908.15,4583677.27,2.14841065,41.39964578
2020S002375    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Alfons XII,Monday,2020-06-08,Laboral,2020,6,June,8,Morning,10:00:00,Unknown,Motorcycle,Male,69,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,428908.15,4583677.27,2.14841065,41.39964578
2020S002376    ,Nou Barris,Porta,Estudiant,Sunday,2020-05-31,Laboral,2020,5,May,31,Afternoon,15:00:00,Unknown,Taxi,Male,52,Driver,Unknown,Unknown,Taxi,Uninjured,431304.15,4587351.1,2.17665343,41.432943143
2020S002376    ,Nou Barris,Porta,Estudiant,Sunday,2020-05-31,Laboral,2020,5,May,31,Afternoon,15:00:00,Unknown,Motorcycle,Male,36,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431304.15,4587351.1,2.17665343,41.432943143
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Male,35,Passenger,Unknown,Unknown,Unknown,Uninjured,434442.84,4584162.4,2.21456282,41.404485818
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Male,28,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434442.84,4584162.4,2.21456282,41.404485818
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Female,22,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434442.84,4584162.4,2.21456282,41.404485818
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Male,27,Passenger,Unknown,Unknown,Unknown,Uninjured,434442.84,4584162.4,2.21456282,41.404485818
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Male,19,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434442.84,4584162.4,2.21456282,41.404485818
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Female,19,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434442.84,4584162.4,2.21456282,41.404485818
2020S002377    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Monday,2020-06-01,Laboral,2020,6,June,1,Night,00:00:00,Unknown,Car,Male,27,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,434442.84,4584162.4,2.21456282,41.404485818
2020S002378    ,Horta-Guinardó,el Carmel,Sigüenza,Monday,2020-06-01,Laboral,2020,6,June,1,Morning,11:00:00,Unknown,Car,Male,82,Driver,Unknown,Unknown,Other activities,Uninjured,429327.83,4586341.72,2.15311933,41.423680491
2020S002378    ,Horta-Guinardó,el Carmel,Sigüenza,Monday,2020-06-01,Laboral,2020,6,June,1,Morning,11:00:00,Unknown,Motorcycle,Male,35,Driver,Unknown,Unknown,Other activities,Uninjured,429327.83,4586341.72,2.15311933,41.423680491
2020S002379    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent,Monday,2020-06-01,Laboral,2020,6,June,1,Morning,13:00:00,Unknown,Car,Female,48,Driver,Unknown,Unknown,Unknown,Uninjured,430089.84,4582488.8,2.16268291,41.389045292
2020S002379    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent,Monday,2020-06-01,Laboral,2020,6,June,1,Morning,13:00:00,Unknown,Motorcycle,Male,19,Driver,Unknown,Unknown,Professional goods transport,Minor injury: Hospitalization up to 24 hours,430089.84,4582488.8,2.16268291,41.389045292
2020S002380    ,Sant Martí,el Camp de l'Arpa del Clot,Independčncia,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,16:00:00,Unknown,Car,Male,69,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431720.79,4584660.56,2.18194365,41.408745879
2020S002381    ,Sants-Montjuďc,la Marina del Prat Vermell,Motors,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,15:00:00,Unknown,Car,Male,60,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,427585.89,4577869.16,2.13328846,41.347216198
2020S002381    ,Sants-Montjuďc,la Marina del Prat Vermell,Motors,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,15:00:00,Unknown,Car,Male,41,Driver,Unknown,Unknown,In transit (commuting),Uninjured,427585.89,4577869.16,2.13328846,41.347216198
2020S002382    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,18:00:00,Unknown,Car,Male,44,Driver,Unknown,Unknown,Unknown,Uninjured,429533.79,4582465.06,2.15603547,41.388782926
2020S002382    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,18:00:00,Unknown,Motorcycle,Female,26,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,429533.79,4582465.06,2.15603547,41.388782926
2020S002383    ,Sant Martí,Provençals del Poblenou,Cristóbal de Moura,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,17:00:00,Unknown,Veh. mobilitat personal amb motor,Female,10,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434016.75,4585168.3,2.20935588,41.41351083
2020S002383    ,Sant Martí,Provençals del Poblenou,Cristóbal de Moura,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,17:00:00,Unknown,Veh. mobilitat personal amb motor,Female,16,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434016.75,4585168.3,2.20935588,41.41351083
2020S002383    ,Sant Martí,Provençals del Poblenou,Cristóbal de Moura,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,17:00:00,Unknown,Car,Female,41,Driver,Unknown,Unknown,Unknown,Uninjured,434016.75,4585168.3,2.20935588,41.41351083
2020S002384    ,Eixample,la Sagrada Família,Aragó,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,19:00:00,Unknown,Car,Female,41,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,431271.12,4583837.53,2.17665758,41.401294761
2020S002384    ,Eixample,la Sagrada Família,Aragó,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,19:00:00,Unknown,Car,Female,33,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,431271.12,4583837.53,2.17665758,41.401294761
2020S002384    ,Eixample,la Sagrada Família,Aragó,Monday,2020-06-01,Laboral,2020,6,June,1,Afternoon,19:00:00,Unknown,Car,Female,12,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431271.12,4583837.53,2.17665758,41.401294761
2020S002385    ,Nou Barris,la Trinitat Nova,Aiguablava,Monday,2020-06-01,Laboral,2020,6,June,1,Night,23:00:00,Unknown,Ciclomotor,Male,21,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432167.28,4589463.85,2.18674588,41.45204535
2020S002385    ,Nou Barris,la Trinitat Nova,Aiguablava,Monday,2020-06-01,Laboral,2020,6,June,1,Night,23:00:00,Unknown,Car,Male,54,Driver,Unknown,Unknown,In transit (commuting),Uninjured,432167.28,4589463.85,2.18674588,41.45204535
2020S002386    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,09:00:00,Unknown,"Camió rígid <= 3,5 tones",Male,55,Driver,Unknown,Unknown,Unknown,Uninjured,431854.72,4581597.37,2.18389081,41.381167963
2020S002387    ,Horta-Guinardó,Horta,Vall d'Hebron,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,09:00:00,Unknown,Furgoneta,Male,45,Driver,Unknown,Unknown,On a mission,Uninjured,429706.4,4588110.38,2.15744352,41.439643337
2020S002387    ,Horta-Guinardó,Horta,Vall d'Hebron,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,09:00:00,Unknown,Motorcycle,Male,39,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,429706.4,4588110.38,2.15744352,41.439643337
2020S002388    ,Sant Martí,el Clot,Poblenou,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,11:00:00,Unknown,Car,Male,47,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432568.48,4584553.49,2.19209687,41.407853131
2020S002388    ,Sant Martí,el Clot,Poblenou,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,11:00:00,Unknown,Car,Male,25,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,432568.48,4584553.49,2.19209687,41.407853131
2020S002388    ,Sant Martí,el Clot,Poblenou,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,11:00:00,Unknown,Car,Male,67,Driver,Unknown,Unknown,On a mission,Uninjured,432568.48,4584553.49,2.19209687,41.407853131
2020S002388    ,Sant Martí,el Clot,Poblenou,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,11:00:00,Unknown,Car,Male,26,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,432568.48,4584553.49,2.19209687,41.407853131
2020S002388    ,Sant Martí,el Clot,Poblenou,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,11:00:00,Unknown,Car,Male,46,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,432568.48,4584553.49,2.19209687,41.407853131
2020S002388    ,Sant Martí,el Clot,Poblenou,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,11:00:00,Unknown,Car,Male,41,Driver,Unknown,Unknown,On a mission,Minor injury: Hospitalization up to 24 hours,432568.48,4584553.49,2.19209687,41.407853131
2020S002389    ,Sant Martí,la Verneda i la Pau,Maresme,Tuesday,2020-06-02,Laboral,2020,6,June,2,Morning,12:00:00,Unknown,Veh. mobilitat personal amb motor,Female,29,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,433721.1,4585891.48,2.20573934,41.419999977
