Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Driver_Cause_Description,Shift_Description,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud,datetime
2020S001355    ,Ciutat Vella,el Barri Gòtic,Call,Saturday,2020,2,February,22,9,Lack of attention while driving,Morning,431252.41,4581764.35,2.17777154279359,41.3844692382891,2020-02-22 09:00:00
2020S001075    ,Ciutat Vella,el Raval,Pelai,Wednesday,2020,2,February,12,8,Others,Morning,430648.92,4582147.04,2.1705106539413,41.3878642097646,2020-02-12 08:00:00
2020S004470    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau,Monday,2020,9,September,28,14,Lack of precaution entering traffic,Afternoon,431803.6,4581754.35,2.18436431564974,41.3844260843732,2020-09-28 14:00:00
2020S000541    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau,Thursday,2020,1,January,23,16,Others,Afternoon,431803.6,4581754.35,2.18436431564974,41.3844260843732,2020-01-23 16:00:00
2020S000541    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau,Thursday,2020,1,January,23,16,Disobeying traffic lights,Afternoon,431803.6,4581754.35,2.18436431564974,41.3844260843732,2020-01-23 16:00:00
2020S001197    ,Ciutat Vella,el Raval,Peu de la Creu,Monday,2020,2,February,17,0,Lack of precaution entering traffic,Night,430526.34,4581642.57,2.16910250361695,41.3833100298501,2020-02-17 00:00:00
2020S004533    ,Ciutat Vella,el Barri Gòtic,Antonio López,Thursday,2020,10,October,1,8,Lack of attention while driving,Morning,431670.89,4581662.45,2.18278760947717,41.3835871061881,2020-10-01 08:00:00
2020S000493    ,Ciutat Vella,el Barri Gòtic,Laietana,Tuesday,2020,1,January,21,15,Not determined,Afternoon,431203.97,4582123.73,2.17715144319084,41.3877019260931,2020-01-21 15:00:00
2020S001880    ,Ciutat Vella,el Barri Gòtic,Laietana,Thursday,2020,3,March,12,9,Lack of precaution entering traffic,Morning,431094.91,4582250.2,2.17583275317922,41.3888316681751,2020-03-12 09:00:00
2020S003712    ,Ciutat Vella,la Barceloneta,Almirall Churruca,Monday,2020,8,August,17,19,Others,Afternoon,432334.63,4581340.71,2.19076106753655,41.3807453773394,2020-08-17 19:00:00
2020S004126    ,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta,Friday,2020,9,September,11,16,Lack of precaution entering traffic,Afternoon,432685.92,4581684.57,2.19492369641828,41.3838719042602,2020-09-11 16:00:00
2020S004127    ,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta,Friday,2020,9,September,11,19,Lack of attention while driving,Afternoon,432802.19,4581840.92,2.19629681350905,41.3852898293507,2020-09-11 19:00:00
2020S003284    ,Ciutat Vella,la Barceloneta,La Maquinista,Monday,2020,7,July,20,15,Not yielding to the right,Afternoon,432254.53,4581544.94,2.18978037730444,41.3825780830511,2020-07-20 15:00:00
2020S004845    ,Eixample,Sant Antoni,Rocafort,Thursday,2020,10,October,15,16,Disobeying traffic lights,Afternoon,429460.63,4581243.7,2.15640447276782,41.3796248083823,2020-10-15 16:00:00
2020S000357    ,Ciutat Vella,la Barceloneta,Litoral (Besòs),Thursday,2020,1,January,16,14,Not respecting distances,Afternoon,432487.96,4581946.87,2.19252709228459,41.3862177837684,2020-01-16 14:00:00
2020S002826    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Amadeu Vives,Monday,2020,6,June,29,18,Lack of attention while driving,Afternoon,431167.0,4582327.22,2.17668617730295,41.3895315362275,2020-06-29 18:00:00
2020S004707    ,Ciutat Vella,la Barceloneta,Pepe Rubianes,Friday,2020,10,October,9,17,Others,Afternoon,432312.11,4581265.3,2.19050018990798,41.3800642847551,2020-10-09 17:00:00
2020S005793    ,Eixample,Sant Antoni,Corts Catalanes,Friday,2020,12,December,4,15,Others,Afternoon,429448.88,4581405.03,2.1562451848901,41.3810768232249,2020-12-04 15:00:00
2020S006121    ,Ciutat Vella,el Barri Gòtic,Sagristans,Monday,2020,12,December,21,10,Lack of precaution when reversing,Morning,431129.05,4582039.42,2.17626502132606,41.3869361603217,2020-12-21 10:00:00
2020S002023    ,Ciutat Vella,la Barceloneta,La Maquinista,Saturday,2020,4,April,11,2,Lack of attention while driving,Night,432389.58,4581580.12,2.19139146317427,41.3829063005789,2020-04-11 02:00:00
2020S001729    ,Ciutat Vella,la Barceloneta,Litoral (Besòs),Saturday,2020,3,March,7,8,Lack of attention while driving,Morning,432004.03,4581708.23,2.18676642200942,41.3840276596202,2020-03-07 08:00:00
2020S001036    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Monday,2020,2,February,10,18,Changing lanes without caution,Afternoon,432004.03,4581708.23,2.18676642200942,41.3840276596202,2020-02-10 18:00:00
2020S003153    ,Ciutat Vella,la Barceloneta,Joan Borbó Comte Barcelona,Tuesday,2020,7,July,14,17,Others,Afternoon,432239.59,4581212.07,2.18963893628706,41.3795787519504,2020-07-14 17:00:00
2020S002046    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Saturday,2020,4,April,18,22,Lack of attention while driving,Night,431640.56,4581405.52,2.18245388495546,41.3812704330366,2020-04-18 22:00:00
2020S000212    ,Eixample,Sant Antoni,Paral·lel,Saturday,2020,1,January,11,9,Others,Morning,429551.99,4580933.23,2.15753304091368,41.3768365117416,2020-01-11 09:00:00
2020S000212    ,Eixample,Sant Antoni,Paral·lel,Saturday,2020,1,January,11,9,Lack of attention while driving,Morning,429551.99,4580933.23,2.15753304091368,41.3768365117416,2020-01-11 09:00:00
2020S005104    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades,Friday,2020,10,October,30,11,Others,Morning,431791.37,4582425.96,2.18414243914749,41.3904740481136,2020-10-30 11:00:00
2020S004253    ,Eixample,Sant Antoni,Calàbria,Friday,2020,9,September,18,4,Disobeying traffic lights,Night,429648.92,4581242.11,2.15865622479713,41.3796269726535,2020-09-18 04:00:00
2020S004679    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Lluís Companys,Thursday,2020,10,October,8,11,Not respecting distances,Morning,431596.37,4582613.03,2.1817891044735,41.3921423721127,2020-10-08 11:00:00
2020S001796    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Almogàvers,Monday,2020,3,March,9,22,Improper or careless turn,Night,431736.83,4582736.66,2.18345511995669,41.3932678051312,2020-03-09 22:00:00
2020S004187    ,Eixample,Sant Antoni,Paral·lel,Tuesday,2020,9,September,15,19,Improper or careless turn,Afternoon,429362.65,4580936.13,2.15526867754519,41.3768460329671,2020-09-15 19:00:00
2020S004920    ,Eixample,la Nova Esquerra de l'Eixample,València,Monday,2020,10,October,19,15,Improper or careless turn,Afternoon,428782.6,4581555.77,2.14825994652943,41.3823757850106,2020-10-19 15:00:00
2020S003437    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Tuesday,2020,7,July,28,16,Improper or careless turn,Afternoon,429066.2,4581647.27,2.15164065390928,41.3832249472747,2020-07-28 16:00:00
2020S003088    ,Eixample,la Nova Esquerra de l'Eixample,Consell de Cent,Saturday,2020,7,July,11,11,Others,Morning,429139.87,4581517.6,2.15253680913171,41.3820635468266,2020-07-11 11:00:00
2020S000467    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Monday,2020,1,January,20,11,Disobeying traffic lights,Morning,428426.74,4581528.37,2.1440076520604,41.382097424411,2020-01-20 11:00:00
2020S005102    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Thursday,2020,10,October,29,21,Others,Afternoon,429447.81,4582020.17,2.15616076250218,41.3866170849181,2020-10-29 21:00:00
2020S005954    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Sunday,2020,12,December,13,17,Disobeying traffic lights,Afternoon,429393.43,4582076.68,2.15550383233543,41.3871212795711,2020-12-13 17:00:00
2020S002838    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Tuesday,2020,6,June,30,2,Others,Night,429407.84,4582040.16,2.15568042194189,41.3867936213417,2020-06-30 02:00:00
2020S003076    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Friday,2020,7,July,10,19,Improper or careless turn,Afternoon,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-07-10 19:00:00
2020S002299    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Tuesday,2020,5,May,26,9,Improper or careless turn,Morning,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-05-26 09:00:00
2020S001035    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Monday,2020,2,February,10,20,Disobeying other signals,Afternoon,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-02-10 20:00:00
2020S001541    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Saturday,2020,2,February,29,12,Improper or careless turn,Morning,428875.47,4581460.32,2.14938173137459,41.3815243161089,2020-02-29 12:00:00
2020S003772    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Saturday,2020,8,August,22,14,Changing lanes without caution,Afternoon,428942.65,4581541.58,2.15017556121813,41.3822621321786,2020-08-22 14:00:00
2020S002338    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Thursday,2020,5,May,28,15,Unknown,Afternoon,428970.85,4581553.16,2.15051143173792,41.3823689192607,2020-05-28 15:00:00
2020S003389    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Friday,2020,7,July,24,20,Not respecting distances,Afternoon,428970.85,4581553.16,2.15051143173792,41.3823689192607,2020-07-24 20:00:00
2020S000817    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Monday,2020,2,February,3,9,Improper or careless turn,Morning,428970.85,4581553.16,2.15051143173792,41.3823689192607,2020-02-03 09:00:00
2020S004124    ,Eixample,la Nova Esquerra de l'Eixample,Consell de Cent,Friday,2020,9,September,11,14,Disobeying traffic lights,Afternoon,429159.08,4581551.83,2.15276252840094,41.3823735362033,2020-09-11 14:00:00
2020S003975    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Thursday,2020,9,September,3,12,Improper or careless turn,Morning,429252.74,4581456.29,2.15389371277864,41.3815212817114,2020-09-03 12:00:00
2020S002753    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona,Thursday,2020,6,June,25,2,Lack of attention while driving,Night,428874.56,4581023.67,2.14942209496268,41.3775914824836,2020-06-25 02:00:00
2020S001558    ,Eixample,la Nova Esquerra de l'Eixample,Provença,Sunday,2020,3,March,1,13,Unknown,Morning,428451.42,4581620.35,2.14429192436043,41.3829280495898,2020-03-01 13:00:00
2020S001317    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Friday,2020,2,February,21,9,Not respecting distances,Morning,428876.92,4581648.35,2.14937700113596,41.3832179636199,2020-02-21 09:00:00
2020S004288    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Saturday,2020,9,September,19,19,Lack of attention while driving,Afternoon,428616.03,4581673.99,2.14625410098055,41.3834257877678,2020-09-19 19:00:00
2020S006000    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Wednesday,2020,12,December,16,8,Disobeying traffic lights,Morning,429126.58,4581348.49,2.15239766023561,41.3805392611296,2020-12-16 08:00:00
2020S003617    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Sunday,2020,8,August,9,17,Lack of attention while driving,Afternoon,429355.61,4581351.42,2.15513608989215,41.380585792252,2020-08-09 17:00:00
2020S006258    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Wednesday,2020,12,December,30,15,Improper or careless turn,Afternoon,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-12-30 15:00:00
2020S005686    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Tuesday,2020,12,December,1,19,Improper or careless turn,Afternoon,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-12-01 19:00:00
2020S005856    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Tuesday,2020,12,December,8,17,Unknown,Afternoon,429161.14,4581740.42,2.15276511483959,41.3840722818766,2020-12-08 17:00:00
2020S005433    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Thursday,2020,11,November,19,10,Others,Morning,429161.14,4581740.42,2.15276511483959,41.3840722818766,2020-11-19 10:00:00
2020S002775    ,Eixample,la Nova Esquerra de l'Eixample,Provença,Friday,2020,6,June,26,13,Others,Morning,429072.52,4582213.64,2.15164992686161,41.3883265976277,2020-06-26 13:00:00
2020S000630    ,Eixample,Sant Antoni,Corts Catalanes,Monday,2020,1,January,27,17,Not determined,Afternoon,429792.67,4581741.49,2.16031732682239,41.3841372795109,2020-01-27 17:00:00
2020S004850    ,Eixample,la Nova Esquerra de l'Eixample,Vilamarí,Thursday,2020,10,October,15,12,Others,Morning,428875.47,4581460.32,2.14938173137459,41.3815243161089,2020-10-15 12:00:00
2020S003695    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Saturday,2020,8,August,15,16,Unknown,Afternoon,428925.53,4581120.33,2.15002023767044,41.378466569124,2020-08-15 16:00:00
2020S003075    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Friday,2020,7,July,10,15,Others,Afternoon,429062.58,4581269.28,2.1516416120918,41.3798202041351,2020-07-10 15:00:00
2020S004884    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Saturday,2020,10,October,10,18,Lack of attention while driving,Afternoon,429649.26,4582966.26,2.15846006738715,41.3951558313814,2020-10-10 18:00:00
2020S004337    ,Eixample,Sant Antoni,Comte d'Urgell,Tuesday,2020,9,September,22,9,Lack of attention while driving,Morning,430029.45,4581426.92,2.16318526009981,41.3813246781508,2020-09-22 09:00:00
2020S000791    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Saturday,2020,2,February,1,17,Not determined,Afternoon,429444.29,4581642.99,2.15616258944472,41.3832196456599,2020-02-01 17:00:00
2020S005342    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Friday,2020,11,November,13,19,Not respecting distances,Afternoon,429696.6,4581720.19,2.15917091559408,41.3839370479324,2020-11-13 19:00:00
2020S005330    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Friday,2020,11,November,13,9,Entering the opposite lane,Morning,429692.98,4581748.83,2.15912430154727,41.3841946824477,2020-11-13 09:00:00
2020S000825    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Monday,2020,2,February,3,12,Not respecting distances,Morning,429634.84,4581829.77,2.15841961596436,41.3849185985543,2020-02-03 12:00:00
2020S001611    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Tuesday,2020,3,March,3,19,Not respecting distances,Afternoon,429100.78,4581136.38,2.15211395485962,41.3786265865133,2020-03-03 19:00:00
2020S002361    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Friday,2020,5,May,29,21,Others,Afternoon,429170.59,4581128.41,2.15294965874346,41.3785609514845,2020-05-29 21:00:00
2020S002224    ,Eixample,la Nova Esquerra de l'Eixample,Nicaragua,Monday,2020,5,May,18,11,Disobeying traffic lights,Morning,428548.42,4581601.9,2.14545407853199,41.3827704977309,2020-05-18 11:00:00
2020S003280    ,Eixample,Sant Antoni,Sepúlveda,Monday,2020,7,July,20,12,Not respecting distances,Morning,429745.73,4581524.23,2.15978117043369,41.382176393235,2020-07-20 12:00:00
2020S002770    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Friday,2020,6,June,26,8,Lack of precaution entering traffic,Morning,429634.84,4581829.77,2.15841961596436,41.3849185985543,2020-06-26 08:00:00
2020S001688    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat,Friday,2020,3,March,6,8,Lack of attention while driving,Morning,429185.61,4581892.99,2.15303991395483,41.3854485806237,2020-03-06 08:00:00
2020S005415    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Wednesday,2020,11,November,18,14,Lack of attention while driving,Afternoon,429175.13,4581209.22,2.15299450344475,41.3792891791493,2020-11-18 14:00:00
2020S000481    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Monday,2020,1,January,20,22,Others,Night,429450.52,4581444.1,2.15626024784767,41.381428857317,2020-01-20 22:00:00
2020S005012    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Saturday,2020,10,October,24,13,Others,Morning,429408.73,4581473.02,2.15575714153007,41.3816856644739,2020-10-24 13:00:00
2020S004796    ,Eixample,Sant Antoni,Sant Pau,Tuesday,2020,10,October,13,16,Not respecting distances,Afternoon,430267.36,4581160.03,2.16606097173745,41.3789415384681,2020-10-13 16:00:00
2020S003181    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat,Wednesday,2020,7,July,15,14,Disobeying other signals,Afternoon,429069.9,4582025.34,2.15164064001509,41.3866304159995,2020-07-15 14:00:00
2020S003181    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat,Wednesday,2020,7,July,15,14,Changing lanes without caution,Afternoon,429069.9,4582025.34,2.15164064001509,41.3866304159995,2020-07-15 14:00:00
2020S004141    ,Eixample,la Nova Esquerra de l'Eixample,París,Saturday,2020,9,September,12,17,Lack of precaution entering traffic,Afternoon,428696.36,4582407.0,2.14712846497854,41.3900348628711,2020-09-12 17:00:00
2020S002582    ,Eixample,la Dreta de l'Eixample,Mallorca,Monday,2020,6,June,15,11,Lack of attention while driving,Morning,430405.25,4583335.28,2.16745993225512,41.398545249453,2020-06-15 11:00:00
2020S001981    ,Eixample,Sant Antoni,Viladomat,Monday,2020,3,March,30,15,Improper or careless turn,Afternoon,429930.96,4581144.61,2.16204012788916,41.3787734317998,2020-03-30 15:00:00
2020S001981    ,Eixample,Sant Antoni,Viladomat,Monday,2020,3,March,30,15,Lack of precaution entering traffic,Afternoon,429930.96,4581144.61,2.16204012788916,41.3787734317998,2020-03-30 15:00:00
2020S003953    ,Eixample,Sant Antoni,Universitat,Wednesday,2020,9,September,2,17,Not respecting distances,Afternoon,430197.26,4582210.36,2.16510172417901,41.3883954453373,2020-09-02 17:00:00
2020S004171    ,Eixample,l'Antiga Esquerra de l'Eixample,Rosselló,Thursday,2020,9,September,10,15,Not determined,Afternoon,429141.32,4582486.45,2.1524408308695,41.3907897627448,2020-09-10 15:00:00
2020S004074    ,Eixample,Sant Antoni,Villarroel,Wednesday,2020,9,September,9,4,Lack of precaution when reversing,Night,429876.42,4581791.45,2.16131309521782,41.3845945570728,2020-09-09 04:00:00
2020S001516    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Friday,2020,2,February,28,12,Disobeying traffic lights,Morning,429167.46,4582306.69,2.15277448640379,41.3891730315671,2020-02-28 12:00:00
2020S001144    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel,Friday,2020,2,February,14,21,Others,Afternoon,429230.12,4582420.67,2.15351056520252,41.390205124146,2020-02-14 21:00:00
2020S004928    ,Eixample,Sant Antoni,Corts Catalanes,Tuesday,2020,10,October,20,0,Unknown,Night,430121.36,4582099.83,2.16420674016632,41.3873933480264,2020-10-20 00:00:00
2020S002578    ,Eixample,l'Antiga Esquerra de l'Eixample,Josep Tarradellas,Sunday,2020,6,June,14,20,Lack of attention while driving,Afternoon,428564.23,4582804.78,2.1455012939116,41.393605792246,2020-06-14 20:00:00
2020S004145    ,Eixample,Sant Antoni,Paral·lel,Saturday,2020,9,September,12,17,Not determined,Afternoon,430164.23,4580948.1,2.16485217563055,41.3770238071411,2020-09-12 17:00:00
2020S003269    ,Eixample,Sant Antoni,Paral·lel,Sunday,2020,7,July,19,21,Lack of precaution when reversing,Afternoon,430117.62,4580925.85,2.16429740092302,41.3768193619393,2020-07-19 21:00:00
2020S003444    ,Eixample,la Dreta de l'Eixample,Bruc,Wednesday,2020,7,July,29,8,Not respecting distances,Morning,430499.78,4583238.78,2.16860172746672,41.3976842824645,2020-07-29 08:00:00
2020S000850    ,Eixample,la Dreta de l'Eixample,Diagonal,Tuesday,2020,2,February,4,8,Not determined,Morning,430333.78,4583509.96,2.166584945831,41.4001123434328,2020-02-04 08:00:00
2020S000927    ,Eixample,l'Antiga Esquerra de l'Eixample,París,Thursday,2020,2,February,6,23,Lack of attention while driving,Night,428916.16,4582640.1,2.1497298846415,41.3921537637858,2020-02-06 23:00:00
